year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2024,11,3/8/2024,3/11/2024,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/13/2024,Himachal Pradesh,Kangra,Acute Diarrheal Disease,Reported in Same Week,105,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/12/2024,Himachal Pradesh,Hamirpur,Acute Diarrheal Disease,Reported in Same Week,290,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/12/2024,Jammu and Kashmir,Pulwama,Hepatitis A,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,11,3/10/2024,3/11/2024,Jharkhand,Dumka,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,11,3/15/2024,3/16/2024,Karnataka,Davangere,Acute Diarrheal Disease,Reported in Same Week,19,1,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/12/2024,Karnataka,Udupi,Acute Diarrheal Disease,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2024,11,3/17/2024,3/17/2024,Kerala,Palakkad,Hepatitis A,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,11,3/16/2024,3/16/2024,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,57,1,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/15/2024,Kerala,Kasaragod,Mumps,Reported in Same Week,200,0,"cases in absolute number, deaths in absolute number",
2024,11,3/13/2024,3/14/2024,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/14/2024,Kerala,Kannur,Food Poisoning,Reported in Same Week,133,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/12/2024,Kerala,Idukki,Food Poisoning,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,11,3/8/2024,3/13/2024,Kerala,Malappuram,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,11,3/7/2024,3/12/2024,Kerala,Malappuram,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,11,3/5/2024,3/14/2024,Kerala,Malappuram,Hepatitis A,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,11,3/15/2024,3/15/2024,Madhya Pradesh,Ashoknagar,Food Poisoning,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/15/2024,Madhya Pradesh,Chhindwara,Chickenpox,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/15/2024,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/12/2024,Madhya Pradesh,Indore,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/11/2024,Madhya Pradesh,Guna,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/11/2024,Madhya Pradesh,Ujjain,Mumps,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,11,3/9/2024,3/11/2024,Madhya Pradesh,Barwani,Food Poisoning,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,11,2/29/2024,,Madhya Pradesh,Bhopal,Leptospirosis,Reported Late,1,1,"cases in absolute number, deaths in absolute number",
2024,11,2/26/2024,,Madhya Pradesh,Bhopal,Leptospirosis,Reported Late,1,1,"cases in absolute number, deaths in absolute number",
2024,11,3/16/2024,3/16/2024,Maharashtra,Osmanabad,Chikungunya,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,11,3/15/2024,3/15/2024,Maharashtra,Latur,Dengue,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/15/2024,Maharashtra,Dhule,Acute Diarrheal Disease,Reported in Same Week,118,0,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/14/2024,Maharashtra,Kolhapur,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2024,11,3/13/2024,3/13/2024,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,34,1,"cases in absolute number, deaths in absolute number",
2024,11,3/13/2024,3/13/2024,Maharashtra,Osmanabad,Dengue and Chikungunya,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/13/2024,Maharashtra,Amravati,Malaria,Reported in Same Week,64,0,"cases in absolute number, deaths in absolute number",
2024,11,3/10/2024,3/11/2024,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,11,3/10/2024,3/11/2024,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,11,3/9/2024,3/12/2024,Maharashtra,Jalna,Acute Diarrheal Disease,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2024,11,3/9/2024,3/11/2024,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,249,1,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/14/2024,Manipur,Bishnupur,Animal bite - Dog Bite,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,11,3/15/2024,3/16/2024,Meghalaya,East Jaintia Hills,Food Poisoning,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2024,11,3/8/2024,3/11/2024,Meghalaya,South West Khasi Hills,Measles,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2024,11,3/14/2024,3/15/2024,Mizoram,Aizawl,Typhoid,Reported in Same Week,11,1,"cases in absolute number, deaths in absolute number",
2024,11,3/10/2024,3/11/2024,Mizoram,Aizawl,Acute Diarrheal Disease,Reported in Same Week,59,1,"cases in absolute number, deaths in absolute number",
2024,11,3/16/2024,3/16/2024,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,11,3/15/2024,3/16/2024,Odisha,Kendrapara,Food Poisoning,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2024,11,3/13/2024,3/14/2024,Odisha,Ganjam,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/13/2024,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/12/2024,Odisha,Jagatsinghpur,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/11/2024,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,11,3/2/2024,3/13/2024,Odisha,Bhadrak,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2024,11,3/13/2024,3/13/2024,Tamil Nadu,Thiruvallur,Mumps,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,11,3/12/2024,3/12/2024,Tamil Nadu,Thiruvarur,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/11/2024,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,11,3/9/2024,3/9/2024,Tamil Nadu,Sivaganga,Acute Diarrheal Disease,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2024,11,2/9/2024,,Tamil Nadu,Theni,Measles,Reported Late,26,1,"cases in absolute number, deaths in absolute number",
2024,11,3/9/2024,3/11/2024,Uttar Pradesh,Amroha,Food Poisoning,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2024,11,3/11/2024,3/12/2024,West Bengal,Howrah,Acute Diarrheal Disease,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,10,3/4/2024,3/4/2024,Arunachal Pradesh,Papum Pare,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,10,2/16/2024,,Arunachal Pradesh,East Kameng,Human Rabies,Reported Late,2,2,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/8/2024,Assam,Udalguri,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/7/2024,Assam,Goalpara,Hepatitis A,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2024,10,3/2/2024,3/4/2024,Assam,Biswanath,Hepatitis A,Reported in Same Week,25,2,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/5/2024,Bihar,Saharsa,Measles,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,10,3/1/2024,3/4/2024,Chhattisgarh,Sukma,Measles,Reported in Same Week,93,0,"cases in absolute number, deaths in absolute number",
2024,10,3/1/2024,3/4/2024,Chhattisgarh,Sukma,Fever with Rash,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,10,2/23/2024,,Chhattisgarh,Rajnandgaon,Chickenpox,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/6/2024,Dadra and Nagar Haveli and Daman and Diu,Dadra And Nagar Haveli,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,10,2/28/2024,,Goa,North Goa,Kyasanur Fandest Disease,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/6/2024,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/5/2024,Gujarat,Aravalli,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/6/2024,Himachal Pradesh,Mandi,Hepatitis A,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,10,3/9/2024,3/9/2024,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/7/2024,Kerala,Malappuram,Hepatitis A,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2024,10,2/29/2024,,Kerala,Malappuram,Food Poisoning,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2024,10,1/24/2024,3/6/2024,Madhya Pradesh,Sagar,Measles,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2024,10,3/9/2024,3/9/2024,Maharashtra,Dhule,Food Poisoning,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,10,3/9/2024,3/9/2024,Maharashtra,Nandurbar,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,10,3/8/2024,3/10/2024,Maharashtra,Hingoli,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,10,3/8/2024,3/10/2024,Maharashtra,Latur,Food Poisoning,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2024,10,3/8/2024,3/8/2024,Maharashtra,Nandurbar,Acute Diarrheal Disease,Reported in Same Week,76,0,"cases in absolute number, deaths in absolute number",
2024,10,3/8/2024,3/8/2024,Maharashtra,Sindhudurg,Acute Diarrheal Disease,Reported in Same Week,146,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/6/2024,Maharashtra,Kolhapur,Hepatitis A,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,10,3/9/2024,3/10/2024,Odisha,Sundargarh,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,10,3/7/2024,3/7/2024,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/7/2024,Odisha,Ganjam,Cholera,Reported in Same Week,72,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/6/2024,Odisha,Malkangiri,Food Poisoning,Reported in Same Week,28,1,"cases in absolute number, deaths in absolute number",
2024,10,3/4/2024,3/4/2024,Odisha,Jharsuguda,Food Poisoning,Reported in Same Week,53,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/7/2024,Rajasthan,Kota,Food Poisoning,Reported in Same Week,104,0,"cases in absolute number, deaths in absolute number",
2024,10,3/7/2024,3/7/2024,Tamil Nadu,Perambalur,Dengue,Reported in Same Week,88,0,"cases in absolute number, deaths in absolute number",
2024,10,3/6/2024,3/7/2024,Tamil Nadu,Krishnagiri,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/6/2024,Tamil Nadu,Tiruchirappalli,Chickenpox,Reported in Same Week,64,0,"cases in absolute number, deaths in absolute number",
2024,10,3/5/2024,3/6/2024,Tamil Nadu,Tiruvannamalai,Mumps,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,10,3/4/2024,3/6/2024,Tamil Nadu,Tiruchirappalli,Mumps,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,10,2/21/2024,,Tamil Nadu,Krishnagiri,Measles,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2024,10,3/1/2024,3/4/2024,Uttar Pradesh,Ballia,Leptospirosis,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2024,10,2/23/2024,,Uttar Pradesh,Fatehpur,Fever with Rash,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2024,9,2/22/2024,2/26/2024,Andhra Pradesh,Y.S.R.,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,9,2/27/2024,2/28/2024,Arunachal Pradesh,Upper Subansiri,Mushroom Poisoning,Reported in Same Week,7,1,"cases in absolute number, deaths in absolute number",
2024,9,2/28/2024,2/28/2024,Assam,Jorhat,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,9,2/26/2024,2/28/2024,Assam,Darrang,Food Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,9,2/24/2024,2/26/2024,Assam,Goalpara,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,9,2/29/2024,2/29/2024,Bihar,Saharsa,Measles,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2024,9,2/27/2024,2/27/2024,Bihar,Bhojpur,Acute Diarrheal Disease,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,9,2/20/2024,,Bihar,Samastipur,Fever with Rash,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2024,9,2/28/2024,2/29/2024,Chhattisgarh,Sukma,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,9,2/28/2024,2/28/2024,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,9,2/27/2024,2/28/2024,Chhattisgarh,Sukma,Measles,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,9,3/1/2024,3/1/2024,Gujarat,Gir Somnath,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,9,2/28/2024,2/29/2024,Gujarat,Junagadh,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,9,2/27/2024,2/28/2024,Gujarat,Gandhinagar,Cholera,Reported in Same Week,216,0,"cases in absolute number, deaths in absolute number",
2024,9,2/26/2024,2/26/2024,Gujarat,Gir Somnath,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2024,9,2/2/2024,,Gujarat,Mahesana,Fever with Rash,Reported Late,7,0,"cases in absolute number, deaths in absolute number",
2024,9,2/26/2024,2/27/2024,Jharkhand,Deoghar,Acute Diarrheal Disease,Reported in Same Week,67,0,"cases in absolute number, deaths in absolute number",
2024,9,2/26/2024,2/27/2024,Jharkhand,Dumka,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,9,2/25/2024,2/28/2024,Jharkhand,Chatra,Chickenpox,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,9,3/1/2024,3/1/2024,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported in Same Week,139,1,"cases in absolute number, deaths in absolute number",
2024,9,2/27/2024,2/29/2024,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported in Same Week,133,0,"cases in absolute number, deaths in absolute number",
2024,9,3/2/2024,3/3/2024,Kerala,Alappuzha,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,9,3/2/2024,3/2/2024,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,199,0,"cases in absolute number, deaths in absolute number",
2024,9,3/2/2024,3/2/2024,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,9,3/1/2024,3/1/2024,Kerala,Kozhikode,Mumps,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,9,2/29/2024,3/2/2024,Kerala,Ernakulam,Dengue,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
